Data File,C:\Program Files\Biolog\OL_DC_23\PMX\Data_2019\02\_07-3253_Escherichia coli__2_37_PMX_438_2#19#2019_A_ 2B_3.oka
Set up Time,2/19/2019 10:40:53 AM
Position, 2-B
Plate Type,PM2
Strain Type,---
Sample Number,
Strain Name,07-3253
O-type,O121
H-type,H30
Host,Human
Strain Number,07-3253
Other,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hour,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,B01,B02,B03,B04,B05,B06,B07,B08,B09,B10,B11,B12,C01,C02,C03,C04,C05,C06,C07,C08,C09,C10,C11,C12,D01,D02,D03,D04,D05,D06,D07,D08,D09,D10,D11,D12,E01,E02,E03,E04,E05,E06,E07,E08,E09,E10,E11,E12,F01,F02,F03,F04,F05,F06,F07,F08,F09,F10,F11,F12,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12
42.25,68.0,47.0,51.0,48.0,54.0,169.0,45.0,41.0,61.0,47.0,43.0,106.0,79.0,262.0,258.0,38.0,252.0,41.0,42.0,38.0,42.0,26.0,37.0,82.0,62.0,34.0,38.0,55.0,56.0,29.0,266.0,40.0,239.0,50.0,33.0,34.0,76.0,25.0,33.0,27.0,33.0,29.0,44.0,27.0,29.0,21.0,13.0,37.0,48.0,47.0,14.0,34.0,287.0,12.0,26.0,77.0,26.0,23.0,11.0,42.0,295.0,45.0,263.0,34.0,47.0,28.0,22.0,20.0,33.0,40.0,20.0,46.0,44.0,220.0,28.0,34.0,35.0,27.0,18.0,48.0,15.0,14.0,36.0,38.0,50.0,45.0,32.0,43.0,22.0,29.0,24.0,14.0,249.0,20.0,28.0,47.0
42.5,65.0,48.0,48.0,46.0,52.0,167.0,43.0,39.0,58.0,45.0,41.0,103.0,78.0,260.0,256.0,37.0,252.0,38.0,37.0,36.0,40.0,25.0,33.0,82.0,58.0,32.0,36.0,52.0,53.0,27.0,264.0,40.0,239.0,46.0,32.0,34.0,73.0,23.0,31.0,26.0,32.0,25.0,41.0,24.0,28.0,18.0,11.0,35.0,46.0,45.0,12.0,33.0,284.0,12.0,23.0,76.0,22.0,20.0,11.0,41.0,295.0,45.0,260.0,35.0,45.0,27.0,19.0,18.0,33.0,40.0,18.0,45.0,45.0,223.0,27.0,34.0,34.0,22.0,16.0,45.0,12.0,13.0,31.0,35.0,49.0,41.0,32.0,41.0,23.0,28.0,19.0,14.0,248.0,17.0,28.0,44.0
42.75,65.0,44.0,47.0,46.0,52.0,168.0,41.0,40.0,59.0,46.0,43.0,102.0,78.0,259.0,259.0,37.0,251.0,39.0,39.0,34.0,39.0,26.0,35.0,82.0,60.0,34.0,35.0,52.0,53.0,27.0,264.0,37.0,239.0,46.0,33.0,35.0,73.0,23.0,32.0,25.0,33.0,25.0,38.0,22.0,28.0,20.0,11.0,36.0,46.0,45.0,13.0,32.0,285.0,11.0,25.0,77.0,22.0,20.0,11.0,41.0,296.0,45.0,259.0,34.0,45.0,26.0,17.0,16.0,33.0,36.0,18.0,45.0,44.0,223.0,27.0,34.0,34.0,24.0,19.0,46.0,14.0,13.0,33.0,35.0,47.0,43.0,33.0,39.0,21.0,27.0,24.0,12.0,249.0,18.0,29.0,47.0
43.0,61.0,44.0,46.0,45.0,52.0,175.0,43.0,38.0,58.0,43.0,41.0,104.0,81.0,261.0,257.0,34.0,254.0,38.0,38.0,35.0,39.0,24.0,32.0,79.0,58.0,32.0,35.0,51.0,53.0,27.0,265.0,39.0,240.0,46.0,31.0,34.0,74.0,22.0,32.0,27.0,28.0,26.0,41.0,24.0,28.0,19.0,11.0,33.0,44.0,43.0,13.0,32.0,283.0,11.0,25.0,75.0,23.0,20.0,11.0,41.0,294.0,47.0,260.0,35.0,43.0,26.0,18.0,15.0,33.0,37.0,18.0,42.0,43.0,223.0,25.0,32.0,33.0,22.0,16.0,44.0,11.0,14.0,29.0,34.0,45.0,42.0,31.0,41.0,21.0,27.0,19.0,12.0,245.0,15.0,25.0,42.0
43.25,64.0,44.0,47.0,46.0,53.0,175.0,42.0,38.0,59.0,44.0,39.0,105.0,84.0,262.0,256.0,35.0,252.0,37.0,37.0,37.0,40.0,23.0,34.0,81.0,57.0,32.0,36.0,53.0,53.0,28.0,263.0,38.0,241.0,45.0,32.0,33.0,74.0,23.0,31.0,25.0,31.0,26.0,40.0,24.0,27.0,20.0,11.0,35.0,45.0,45.0,13.0,33.0,285.0,11.0,25.0,78.0,23.0,21.0,11.0,40.0,295.0,46.0,260.0,32.0,46.0,25.0,21.0,17.0,33.0,39.0,19.0,44.0,41.0,223.0,28.0,33.0,34.0,22.0,15.0,44.0,12.0,14.0,31.0,33.0,46.0,42.0,32.0,39.0,23.0,27.0,19.0,13.0,249.0,17.0,27.0,44.0
43.5,65.0,45.0,48.0,48.0,53.0,180.0,43.0,40.0,58.0,46.0,41.0,103.0,91.0,262.0,259.0,38.0,254.0,39.0,40.0,36.0,40.0,24.0,35.0,83.0,61.0,33.0,38.0,54.0,54.0,27.0,266.0,40.0,240.0,47.0,31.0,36.0,77.0,24.0,34.0,26.0,31.0,27.0,41.0,27.0,28.0,22.0,12.0,36.0,45.0,48.0,13.0,34.0,285.0,11.0,25.0,81.0,25.0,21.0,11.0,42.0,295.0,48.0,262.0,34.0,48.0,29.0,19.0,16.0,34.0,40.0,18.0,44.0,44.0,225.0,29.0,35.0,35.0,24.0,15.0,47.0,13.0,14.0,33.0,34.0,49.0,43.0,34.0,41.0,22.0,30.0,20.0,14.0,247.0,17.0,29.0,42.0
43.75,66.0,45.0,47.0,47.0,51.0,182.0,42.0,38.0,60.0,47.0,41.0,104.0,92.0,260.0,257.0,37.0,255.0,40.0,40.0,36.0,40.0,24.0,34.0,81.0,60.0,33.0,38.0,51.0,52.0,29.0,265.0,41.0,241.0,47.0,33.0,35.0,74.0,20.0,32.0,28.0,31.0,26.0,42.0,24.0,28.0,21.0,11.0,35.0,44.0,43.0,14.0,34.0,284.0,12.0,26.0,79.0,23.0,21.0,11.0,41.0,294.0,44.0,260.0,34.0,45.0,27.0,20.0,15.0,34.0,40.0,18.0,46.0,45.0,225.0,28.0,32.0,35.0,23.0,16.0,46.0,14.0,13.0,32.0,36.0,47.0,41.0,32.0,41.0,22.0,27.0,20.0,14.0,247.0,18.0,28.0,43.0
44.0,69.0,52.0,51.0,52.0,57.0,188.0,46.0,41.0,61.0,50.0,44.0,106.0,97.0,266.0,260.0,39.0,259.0,43.0,45.0,38.0,45.0,28.0,38.0,83.0,65.0,37.0,40.0,57.0,56.0,33.0,268.0,42.0,242.0,50.0,36.0,37.0,78.0,28.0,38.0,32.0,35.0,30.0,46.0,29.0,31.0,24.0,13.0,37.0,49.0,49.0,17.0,38.0,286.0,16.0,30.0,83.0,26.0,23.0,11.0,43.0,296.0,53.0,264.0,39.0,48.0,32.0,23.0,19.0,37.0,42.0,23.0,49.0,49.0,229.0,33.0,37.0,37.0,28.0,21.0,48.0,14.0,17.0,33.0,38.0,53.0,50.0,37.0,44.0,30.0,34.0,24.0,19.0,249.0,19.0,31.0,48.0
44.25,66.0,48.0,51.0,49.0,54.0,190.0,42.0,40.0,60.0,48.0,42.0,108.0,102.0,264.0,260.0,39.0,258.0,42.0,39.0,36.0,44.0,26.0,35.0,83.0,63.0,35.0,38.0,52.0,56.0,32.0,266.0,41.0,241.0,48.0,32.0,36.0,78.0,26.0,35.0,29.0,32.0,28.0,45.0,27.0,29.0,23.0,13.0,36.0,45.0,47.0,15.0,33.0,285.0,12.0,28.0,80.0,23.0,22.0,11.0,43.0,296.0,50.0,262.0,35.0,46.0,28.0,23.0,19.0,35.0,42.0,23.0,47.0,45.0,228.0,29.0,34.0,36.0,25.0,18.0,46.0,14.0,12.0,31.0,36.0,49.0,44.0,37.0,43.0,23.0,30.0,21.0,14.0,248.0,17.0,29.0,43.0
44.5,64.0,48.0,49.0,45.0,51.0,188.0,42.0,38.0,59.0,45.0,39.0,106.0,101.0,261.0,259.0,35.0,255.0,38.0,40.0,37.0,44.0,25.0,32.0,83.0,61.0,34.0,37.0,53.0,55.0,28.0,266.0,41.0,242.0,47.0,32.0,34.0,76.0,26.0,34.0,27.0,30.0,27.0,43.0,26.0,28.0,22.0,13.0,35.0,45.0,46.0,14.0,34.0,284.0,12.0,27.0,82.0,25.0,21.0,11.0,40.0,294.0,49.0,261.0,34.0,45.0,29.0,19.0,18.0,34.0,41.0,20.0,47.0,46.0,230.0,28.0,37.0,35.0,23.0,18.0,46.0,13.0,14.0,32.0,36.0,48.0,44.0,34.0,43.0,23.0,29.0,21.0,15.0,247.0,17.0,30.0,43.0
44.75,66.0,47.0,48.0,48.0,52.0,192.0,42.0,39.0,60.0,44.0,41.0,105.0,103.0,264.0,257.0,35.0,257.0,39.0,37.0,37.0,41.0,25.0,35.0,80.0,60.0,32.0,37.0,54.0,54.0,27.0,265.0,39.0,241.0,45.0,32.0,33.0,75.0,23.0,34.0,26.0,31.0,27.0,41.0,28.0,28.0,20.0,11.0,33.0,45.0,44.0,12.0,32.0,285.0,12.0,25.0,80.0,24.0,19.0,11.0,40.0,296.0,46.0,262.0,33.0,43.0,26.0,19.0,16.0,33.0,38.0,21.0,44.0,41.0,228.0,26.0,33.0,35.0,22.0,14.0,45.0,12.0,12.0,31.0,35.0,47.0,42.0,34.0,39.0,22.0,28.0,19.0,11.0,247.0,15.0,27.0,43.0
45.0,64.0,45.0,48.0,47.0,52.0,193.0,40.0,37.0,56.0,44.0,40.0,104.0,106.0,262.0,256.0,35.0,258.0,38.0,39.0,38.0,41.0,22.0,32.0,79.0,58.0,31.0,36.0,52.0,54.0,26.0,264.0,39.0,241.0,44.0,30.0,32.0,73.0,23.0,36.0,29.0,31.0,26.0,41.0,23.0,26.0,19.0,11.0,33.0,44.0,45.0,12.0,34.0,283.0,11.0,25.0,80.0,23.0,19.0,11.0,39.0,294.0,45.0,261.0,33.0,44.0,25.0,17.0,16.0,32.0,37.0,18.0,43.0,43.0,229.0,26.0,34.0,33.0,21.0,14.0,43.0,11.0,12.0,29.0,33.0,47.0,42.0,30.0,39.0,22.0,28.0,18.0,13.0,247.0,16.0,27.0,42.0
45.25,65.0,45.0,49.0,46.0,53.0,194.0,44.0,39.0,60.0,46.0,41.0,105.0,111.0,262.0,259.0,37.0,259.0,41.0,40.0,36.0,43.0,24.0,34.0,82.0,61.0,33.0,38.0,53.0,54.0,28.0,266.0,40.0,242.0,47.0,33.0,34.0,74.0,22.0,35.0,29.0,29.0,26.0,43.0,26.0,27.0,22.0,11.0,36.0,45.0,45.0,11.0,34.0,286.0,13.0,27.0,82.0,23.0,23.0,11.0,41.0,294.0,48.0,261.0,35.0,45.0,27.0,20.0,18.0,35.0,39.0,19.0,47.0,45.0,227.0,29.0,34.0,32.0,24.0,18.0,46.0,12.0,15.0,31.0,34.0,47.0,43.0,33.0,41.0,22.0,28.0,19.0,13.0,247.0,17.0,28.0,43.0
45.5,66.0,48.0,49.0,46.0,54.0,196.0,45.0,41.0,61.0,46.0,43.0,107.0,114.0,264.0,259.0,37.0,261.0,41.0,41.0,37.0,45.0,26.0,35.0,81.0,62.0,34.0,39.0,55.0,56.0,29.0,267.0,40.0,245.0,49.0,35.0,35.0,76.0,24.0,36.0,28.0,32.0,28.0,43.0,26.0,30.0,22.0,13.0,35.0,44.0,46.0,14.0,36.0,285.0,13.0,27.0,82.0,24.0,22.0,11.0,42.0,295.0,48.0,262.0,36.0,46.0,29.0,22.0,19.0,35.0,41.0,21.0,46.0,44.0,230.0,32.0,35.0,36.0,26.0,18.0,45.0,13.0,15.0,33.0,36.0,49.0,43.0,35.0,42.0,22.0,30.0,22.0,15.0,248.0,18.0,30.0,44.0
45.75,63.0,41.0,45.0,44.0,49.0,193.0,40.0,36.0,58.0,43.0,39.0,103.0,112.0,260.0,258.0,33.0,256.0,39.0,36.0,34.0,42.0,22.0,31.0,79.0,58.0,31.0,35.0,48.0,50.0,26.0,264.0,37.0,241.0,45.0,30.0,31.0,71.0,21.0,30.0,23.0,30.0,23.0,37.0,22.0,25.0,18.0,11.0,32.0,44.0,43.0,12.0,34.0,284.0,11.0,24.0,81.0,21.0,17.0,11.0,38.0,293.0,46.0,258.0,34.0,43.0,24.0,16.0,15.0,31.0,39.0,16.0,45.0,43.0,229.0,25.0,33.0,31.0,22.0,16.0,44.0,12.0,13.0,32.0,33.0,47.0,41.0,31.0,40.0,20.0,27.0,18.0,11.0,248.0,16.0,29.0,43.0
46.0,67.0,45.0,48.0,46.0,53.0,195.0,42.0,38.0,59.0,46.0,40.0,105.0,119.0,262.0,259.0,37.0,260.0,39.0,40.0,37.0,45.0,25.0,34.0,83.0,60.0,34.0,37.0,51.0,54.0,28.0,267.0,39.0,244.0,46.0,32.0,33.0,75.0,24.0,33.0,27.0,31.0,26.0,39.0,25.0,28.0,20.0,12.0,36.0,47.0,46.0,14.0,33.0,286.0,12.0,26.0,85.0,25.0,20.0,11.0,43.0,295.0,46.0,261.0,36.0,46.0,27.0,19.0,19.0,34.0,39.0,20.0,45.0,46.0,233.0,29.0,33.0,36.0,24.0,20.0,45.0,13.0,15.0,30.0,37.0,49.0,41.0,32.0,41.0,22.0,29.0,23.0,15.0,248.0,18.0,29.0,46.0
46.25,66.0,47.0,48.0,47.0,53.0,198.0,44.0,38.0,59.0,44.0,40.0,103.0,121.0,264.0,259.0,37.0,261.0,38.0,39.0,37.0,43.0,25.0,33.0,81.0,62.0,34.0,35.0,53.0,54.0,27.0,265.0,38.0,243.0,46.0,31.0,32.0,76.0,25.0,35.0,26.0,31.0,26.0,43.0,23.0,25.0,19.0,11.0,34.0,45.0,46.0,14.0,35.0,286.0,13.0,25.0,83.0,22.0,19.0,11.0,40.0,295.0,48.0,263.0,35.0,46.0,26.0,20.0,16.0,32.0,39.0,17.0,44.0,44.0,233.0,27.0,34.0,34.0,23.0,17.0,46.0,13.0,13.0,30.0,33.0,51.0,45.0,34.0,43.0,24.0,29.0,22.0,14.0,246.0,18.0,29.0,42.0
46.5,63.0,44.0,47.0,45.0,51.0,199.0,40.0,37.0,56.0,42.0,37.0,102.0,124.0,262.0,256.0,35.0,258.0,38.0,37.0,34.0,41.0,22.0,32.0,80.0,59.0,31.0,35.0,49.0,53.0,25.0,263.0,38.0,243.0,45.0,31.0,31.0,72.0,23.0,33.0,25.0,29.0,21.0,40.0,22.0,25.0,19.0,11.0,34.0,44.0,47.0,11.0,32.0,283.0,11.0,24.0,82.0,23.0,18.0,11.0,38.0,295.0,46.0,260.0,32.0,44.0,25.0,17.0,15.0,31.0,37.0,17.0,44.0,43.0,234.0,28.0,33.0,33.0,21.0,14.0,43.0,11.0,11.0,29.0,33.0,48.0,45.0,33.0,40.0,25.0,29.0,19.0,12.0,245.0,15.0,28.0,42.0
46.75,65.0,47.0,49.0,48.0,53.0,204.0,42.0,38.0,60.0,45.0,38.0,106.0,130.0,264.0,259.0,36.0,261.0,38.0,39.0,36.0,43.0,22.0,34.0,81.0,61.0,34.0,38.0,55.0,54.0,29.0,267.0,38.0,246.0,46.0,32.0,32.0,76.0,24.0,36.0,28.0,29.0,26.0,43.0,26.0,28.0,18.0,11.0,33.0,44.0,47.0,14.0,34.0,285.0,12.0,27.0,85.0,23.0,20.0,11.0,41.0,295.0,47.0,263.0,35.0,46.0,26.0,19.0,18.0,32.0,39.0,19.0,45.0,43.0,233.0,27.0,33.0,33.0,24.0,16.0,45.0,13.0,12.0,30.0,35.0,49.0,45.0,34.0,42.0,23.0,29.0,19.0,14.0,246.0,17.0,27.0,41.0
47.0,65.0,47.0,45.0,47.0,52.0,201.0,42.0,37.0,60.0,43.0,39.0,105.0,130.0,262.0,260.0,38.0,262.0,41.0,38.0,37.0,45.0,25.0,35.0,80.0,62.0,34.0,39.0,53.0,53.0,27.0,266.0,40.0,244.0,47.0,33.0,32.0,75.0,24.0,34.0,27.0,31.0,28.0,41.0,25.0,28.0,20.0,11.0,35.0,46.0,50.0,14.0,35.0,285.0,13.0,27.0,83.0,24.0,21.0,11.0,42.0,295.0,49.0,261.0,35.0,46.0,26.0,20.0,17.0,36.0,40.0,20.0,46.0,44.0,235.0,29.0,35.0,33.0,23.0,17.0,46.0,15.0,14.0,32.0,35.0,49.0,44.0,34.0,42.0,22.0,29.0,21.0,15.0,248.0,17.0,30.0,45.0
47.25,66.0,46.0,47.0,47.0,53.0,203.0,43.0,37.0,58.0,44.0,40.0,105.0,132.0,262.0,257.0,37.0,261.0,40.0,41.0,36.0,43.0,25.0,32.0,83.0,59.0,32.0,35.0,51.0,54.0,26.0,265.0,38.0,244.0,45.0,33.0,33.0,74.0,23.0,34.0,27.0,32.0,27.0,41.0,23.0,29.0,22.0,11.0,33.0,45.0,46.0,14.0,32.0,283.0,12.0,27.0,86.0,24.0,19.0,11.0,42.0,294.0,51.0,260.0,36.0,44.0,27.0,20.0,18.0,34.0,40.0,19.0,45.0,44.0,235.0,28.0,33.0,34.0,23.0,17.0,45.0,13.0,15.0,31.0,35.0,49.0,42.0,34.0,42.0,24.0,28.0,21.0,14.0,247.0,17.0,29.0,45.0
47.5,64.0,49.0,49.0,48.0,53.0,208.0,43.0,39.0,59.0,46.0,38.0,105.0,139.0,265.0,258.0,37.0,264.0,40.0,41.0,40.0,44.0,25.0,34.0,83.0,63.0,36.0,36.0,54.0,54.0,30.0,268.0,38.0,244.0,46.0,32.0,34.0,77.0,27.0,38.0,31.0,32.0,28.0,43.0,26.0,30.0,21.0,13.0,34.0,47.0,46.0,14.0,35.0,287.0,12.0,28.0,87.0,24.0,21.0,11.0,41.0,295.0,48.0,262.0,37.0,45.0,31.0,23.0,19.0,35.0,41.0,20.0,44.0,47.0,236.0,30.0,35.0,32.0,25.0,16.0,46.0,14.0,13.0,31.0,35.0,48.0,47.0,37.0,41.0,24.0,32.0,20.0,16.0,246.0,16.0,28.0,43.0
47.75,61.0,43.0,47.0,45.0,50.0,199.0,41.0,34.0,58.0,42.0,38.0,103.0,134.0,261.0,258.0,36.0,261.0,38.0,36.0,36.0,43.0,22.0,31.0,81.0,58.0,32.0,35.0,51.0,54.0,26.0,265.0,37.0,244.0,44.0,31.0,32.0,70.0,21.0,32.0,22.0,30.0,23.0,38.0,23.0,25.0,19.0,11.0,32.0,45.0,45.0,12.0,33.0,284.0,11.0,24.0,85.0,21.0,18.0,11.0,40.0,296.0,47.0,259.0,34.0,42.0,25.0,16.0,15.0,31.0,38.0,16.0,46.0,41.0,233.0,29.0,32.0,33.0,20.0,13.0,44.0,12.0,11.0,29.0,33.0,48.0,42.0,32.0,40.0,23.0,28.0,18.0,12.0,249.0,17.0,30.0,44.0
